599	25
600	24
601	24
602	34
603	26
604	17
605	33
606	15
607	36
608	26
609	23
610	12
611	26
612	23
613	27
614	24
615	27
616	26
617	26
618	25
619	26
620	29
621	20
622	33
623	22
624	26
625	31
626	29
627	17
628	25
629	32
630	20
631	27
632	29
633	23
634	26
635	28
636	26
637	26
638	22
639	21
640	27
641	24
642	28
643	23
644	24
645	25
646	21
647	20
648	23
649	28
650	27
651	18
652	22
653	25
654	22
655	22
656	31
657	31
658	25
659	21
660	22
661	31
662	27
663	33
664	24
665	13
666	23
667	24
668	13
669	37
670	32
671	23
672	30
673	29
674	25
675	29
676	35
677	26
678	27
679	22
680	12
681	19
682	32
683	29
684	22
685	27
686	25
687	33
688	27
689	31
690	28
691	25
692	21
693	21
694	19
695	24
696	18
697	24
698	23
699	18
700	27
701	27
702	23
703	32
704	30
705	25
706	26
707	29
708	25
709	19
710	19
711	28
712	28
713	27
714	25
715	19
716	27
717	31
718	26
719	28
720	21
721	23
722	29
723	19
724	31
725	36
726	23
727	30
728	20
729	28
730	31
731	29
732	20
733	24
734	24
735	28
736	20
737	19
738	22
739	28
740	21
741	22
742	23
743	18
744	30
745	31
746	23
747	23
748	21
749	19
750	29
751	23
752	32
753	33
754	39
755	29
756	36
757	27
758	30
759	25
760	28
761	29
762	23
763	19
764	32
765	26
766	17
767	20
768	29
769	24
770	26
771	24
772	32
773	14
774	22
775	24
776	17
777	19
778	24
779	27
780	30
781	28
782	25
783	23
784	21
785	34
786	27
787	30
788	25
789	21
790	26
791	26
792	30
793	20
794	16
795	22
796	28
797	22
798	21
799	20
800	19
801	21
802	20
803	22
804	15
805	23
806	27
807	18
808	34
809	16
810	26
811	23
812	22
813	29
814	20
815	30
816	16
817	27
818	19
819	13
820	24
821	23
822	35
823	24
824	22
825	24
826	27
827	33
828	22
829	36
830	33
831	22
832	26
833	21
834	31
835	24
836	29
837	28
838	18
839	26
840	20
841	26
842	30
843	28
844	20
845	31
846	29
847	28
848	27
849	18
850	22
851	18
852	34
853	29
854	20
855	17
856	23
857	33
858	26
859	23
860	19
861	25
862	33
863	18
864	18
865	31
866	23
867	21
868	25
869	23
870	21
871	21
872	22
873	27
874	29
875	30
876	29
877	21
878	21
879	26
880	21
881	24
882	22
883	22
884	27
885	26
886	26
887	28
888	23
889	25
890	18
891	27
892	22
893	24
894	20
895	17
896	23
897	20
898	29
899	22
900	30
901	21
902	22
903	29
904	26
905	36
906	31
907	26
908	29
909	29
910	32
911	39
912	29
913	23
914	30
915	19
916	28
917	25
918	24
919	29
920	27
921	25
922	31
923	26
924	22
925	22
926	23
927	30
928	22
929	36
930	17
931	15
932	28
933	28
934	27
935	21
936	22
937	31
938	34
939	23
940	32
941	22
942	27
943	24
944	32
945	22
946	17
947	26
948	21
949	26
950	22
951	23
952	27
953	30
954	26
955	30
956	24
957	22
958	21
959	28
960	24
961	30
962	25
963	34
964	21
965	36
966	23
967	18
968	30
969	27
970	25
971	28
972	23
973	30
974	28
975	28
976	23
977	24
978	26
979	26
980	30
981	26
982	21
983	17
984	28
985	30
986	24
987	21
988	29
989	23
990	12
991	20
992	21
993	26
994	24
995	33
996	31
997	23
998	27
999	17
1000	26
1001	14
1002	28
1003	31
1004	34
1005	28
1006	20
1007	33
1008	23
1009	21
1010	25
1011	26
1012	31
1013	26
1014	13
1015	29
1016	16
1017	17
1018	27
1019	31
1020	25
1021	31
1022	19
1023	23
1024	31
1025	21
1026	22
1027	23
1028	17
1029	26
1030	21
1031	21
1032	20
1033	21
1034	27
1035	20
1036	29
1037	27
1038	28
1039	26
1040	25
1041	28
1042	24
1043	17
1044	27
1045	27
1046	21
1047	23
1048	18
1049	23
1050	25
1051	27
1052	18
1053	25
1054	30
1055	26
1056	20
1057	27
1058	22
1059	29
1060	25
1061	24
1062	33
1063	16
1064	29
1065	17
1066	36
1067	22
1068	23
1069	27
1070	25
1071	31
1072	24
1073	24
1074	31
1075	19
1076	35
1077	22
1078	28
1079	26
1080	24
1081	37
1082	25
1083	24
1084	34
1085	24
1086	31
1087	22
1088	17
1089	21
1090	17
1091	24
1092	29
1093	28
1094	26
1095	32
1096	28
1097	17
1098	20
1099	22
1100	23
1101	22
1102	22
1103	22
1104	24
1105	26
1106	26
1107	25
1108	23
1109	34
1110	20
1111	30
1112	25
1113	14
1114	29
1115	17
1116	26
1117	19
1118	34
1119	26
1120	18
1121	28
1122	32
1123	16
1124	21
1125	31
1126	27
1127	17
1128	32
1129	29
1130	30
1131	24
1132	15
1133	16
1134	19
1135	21
1136	23
1137	22
1138	20
1139	35
1140	20
1141	23
1142	11
1143	29
1144	22
1145	21
1146	31
1147	24
1148	21
1149	19
1150	26
1151	24
1152	23
1153	22
1154	39
1155	29
1156	24
1157	29
1158	29
1159	30
1160	29
1161	21
1162	15
1163	24
1164	20
1165	29
1166	19
1167	22
1168	28
1169	24
1170	29
1171	23
1172	26
1173	33
1174	28
1175	21
1176	32
1177	27
1178	25
1179	34
1180	15
1181	23
1182	29
1183	23
1184	25
1185	29
1186	23
1187	26
1188	27
1189	23
1190	19
1191	30
1192	20
1193	27
1194	32
1195	23
1196	19
1197	25
1198	21
1199	28
1200	36
1201	28
1202	24
1203	30
1204	21
1205	25
1206	23
1207	25
1208	21
1209	22
1210	20
1211	25
1212	22
1213	24
1214	21
1215	28
1216	25
1217	20
1218	19
1219	17
1220	15
1221	40
1222	26
1223	29
1224	27
1225	26
1226	23
1227	24
1228	35
1229	27
1230	29
1231	29
1232	36
1233	23
1234	29
1235	18
1236	23
1237	17
1238	23
1239	31
1240	27
1241	23
1242	18
1243	27
1244	22
1245	41
1246	19
1247	33
1248	30
1249	17
1250	31
1251	20
1252	22
1253	18
1254	24
1255	23
1256	29
1257	22
1258	35
1259	19
1260	23
1261	38
1262	24
1263	29
1264	14
1265	28
1266	27
1267	32
1268	15
1269	34
1270	28
1271	23
1272	20
1273	34
1274	34
1275	35
1276	26
1277	16
1278	27
1279	23
1280	23
1281	30
1282	19
1283	22
1284	25
1285	23
1286	19
1287	23
1288	28
1289	27
1290	23
1291	26
1292	20
1293	31
1294	22
1295	20
1296	16
1297	22
1298	30
1299	28
1300	28
1301	25
1302	15
1303	26
1304	26
1305	26
1306	28
1307	31
1308	18
1309	33
1310	15
1311	27
1312	26
1313	27
1314	15
1315	26
1316	20
1317	18
1318	23
1319	27
1320	17
1321	29
1322	26
1323	20
1324	27
1325	28
1326	29
1327	24
1328	26
1329	17
1330	23
1331	33
1332	27
1333	23
1334	39
1335	22
1336	26
1337	25
1338	36
1339	24
1340	28
1341	27
1342	29
1343	17
1344	29
1345	19
1346	34
1347	26
1348	28
1349	30
1350	21
1351	25
1352	22
1353	23
1354	22
1355	25
1356	26
1357	30
1358	23
1359	22
1360	22
1361	26
1362	23
1363	20
1364	18
1365	26
1366	26
1367	22
1368	28
1369	21
1370	28
1371	18
1372	25
1373	21
1374	33
1375	19
1376	28
1377	31
1378	26
1379	37
1380	34
1381	23
1382	28
1383	25
1384	21
1385	21
1386	28
1387	30
1388	24
1389	18
1390	26
1391	23
1392	25
1393	26
1394	23
1395	24
1396	29
1397	28
1398	28
1399	23
1400	29
1401	14
1402	24
1403	35
1404	19
1405	26
1406	22
1407	30
1408	19
1409	28
1410	28
1411	37
1412	20
1413	29
1414	22
1415	31
1416	21
1417	25
1418	27
1419	26
1420	21
1421	23
1422	28
1423	20
1424	21
1425	20
1426	31
1427	23
1428	22
1429	22
1430	27
1431	26
1432	20
1433	27
1434	38
1435	29
1436	22
1437	21
1438	20
1439	22
1440	24
1441	19
1442	25
1443	23
1444	32
1445	22
1446	16
1447	22
1448	29
1449	25
1450	26
1451	18
1452	18
1453	28
1454	21
1455	28
1456	30
1457	13
1458	25
1459	15
1460	31
1461	25
1462	20
1463	28
1464	30
1465	26
1466	23
1467	28
1468	41
1469	26
1470	29
1471	27
1472	26
1473	15
1474	26
1475	26
1476	31
1477	25
1478	24
1479	32
1480	16
1481	22
1482	31
1483	23
1484	24
1485	24
1486	20
1487	22
1488	26
1489	18
1490	22
1491	25
1492	21
1493	29
1494	28
1495	29
1496	22
1497	29
1498	22
1499	21
1500	22
1501	21
1502	18
1503	23
1504	20
1505	20
1506	28
1507	18
1508	19
1509	24
1510	24
1511	28
1512	32
1513	26
1514	19
1515	28
1516	22
1517	23
1518	43
1519	35
1520	29
1521	27
1522	28
1523	18
1524	30
1525	22
1526	20
1527	27
1528	29
1529	27
1530	33
1531	31
1532	27
1533	32
1534	30
1535	21
1536	20
1537	39
1538	34
1539	18
1540	19
1541	23
1542	26
1543	31
1544	26
1545	21
1546	23
1547	18
1548	22
1549	32
1550	20
1551	32
1552	24
1553	26
1554	20
1555	17
1556	22
1557	21
1558	22
1559	31
1560	29
1561	23
1562	16
1563	11
1564	30
1565	22
1566	18
1567	23
1568	23
1569	21
1570	29
1571	22
1572	17
1573	28
1574	30
1575	24
1576	17
1577	33
1578	23
1579	24
1580	26
1581	30
1582	34
1583	29
1584	32
1585	18
1586	28
1587	27
1588	20
1589	19
1590	27
1591	29
1592	28
1593	28
1594	30
1595	31
1596	31
1597	21
1598	24
1599	25
1600	27
1601	31
1602	30
1603	40
1604	20
1605	33
1606	26
1607	28
1608	17
1609	17
1610	30
1611	26
1612	26
1613	30
1614	23
1615	30
1616	21
1617	33
1618	18
1619	31
1620	24
1621	27
1622	33
1623	23
1624	29
1625	32
1626	27
1627	27
1628	23
1629	24
1630	25
1631	18
1632	18
1633	20
1634	20
1635	31
1636	34
1637	28
1638	18
1639	25
1640	23
1641	25
1642	16
1643	25
1644	21
1645	24
1646	25
1647	29
1648	21
1649	22
1650	28
1651	28
1652	41
1653	31
1654	30
1655	17
1656	25
1657	27
1658	22
1659	35
1660	30
1661	18
1662	26
1663	23
1664	21
1665	17
1666	25
1667	34
1668	26
1669	21
1670	23
1671	23
1672	24
1673	25
1674	24
1675	16
1676	24
1677	23
1678	29
1679	23
1680	23
1681	23
1682	18
1683	25
1684	26
1685	28
1686	19
1687	17
1688	21
1689	24
1690	25
1691	31
1692	20
1693	28
1694	30
1695	23
1696	26
1697	21
1698	34
1699	29
1700	26
1701	24
1702	23
1703	20
1704	29
1705	20
1706	26
1707	30
1708	27
1709	18
1710	20
1711	16
1712	29
1713	28
1714	27
1715	21
1716	28
1717	36
1718	31
1719	39
1720	24
1721	29
1722	23
1723	28
1724	35
1725	28
1726	18
1727	28
1728	29
1729	25
1730	25
1731	30
1732	17
1733	21
1734	28
1735	26
1736	34
1737	22
1738	24
1739	22
1740	24
1741	33
1742	22
1743	24
1744	22
1745	27
1746	29
1747	13
1748	30
1749	24
1750	23
1751	25
1752	26
1753	25
1754	30
1755	29
1756	24
1757	19
1758	20
1759	30
1760	27
1761	26
1762	19
1763	28
1764	25
1765	24
1766	32
1767	19
1768	30
1769	23
1770	27
1771	24
1772	27
1773	28
1774	17
1775	22
1776	31
1777	26
1778	31
1779	31
1780	28
1781	18
1782	20
1783	27
1784	21
1785	26
1786	20
1787	29
1788	26
1789	30
1790	24
1791	29
1792	28
1793	22
1794	23
1795	26
1796	26
1797	28
1798	25
1799	23
1800	31
1801	14
1802	32
1803	25
1804	20
1805	23
1806	26
1807	21
1808	23
1809	22
1810	22
1811	25
1812	21
1813	20
1814	34
1815	26
1816	29
1817	33
1818	26
1819	20
1820	13
1821	37
1822	22
1823	20
1824	31
1825	25
1826	23
1827	26
1828	26
1829	20
1830	29
1831	24
1832	22
1833	26
1834	20
1835	27
1836	31
1837	23
1838	17
1839	21
1840	28
1841	19
1842	30
1843	23
1844	23
1845	29
1846	18
1847	21
1848	19
1849	30
1850	28
1851	36
1852	26
1853	14
1854	23
1855	22
1856	21
1857	17
1858	23
1859	23
1860	25
1861	26
1862	22
1863	18
1864	20
1865	24
1866	20
1867	30
1868	20
1869	27
1870	27
1871	27
1872	19
1873	23
1874	34
1875	22
1876	30
1877	22
1878	22
1879	18
1880	28
1881	23
1882	21
1883	23
1884	33
1885	20
1886	30
1887	26
1888	24
1889	16
1890	22
1891	28
1892	28
1893	28
1894	28
1895	26
1896	37
1897	26
1898	26
1899	30
1900	20
1901	28
1902	24
1903	26
1904	33
1905	30
1906	15
1907	19
1908	22
1909	22
1910	26
1911	19
1912	18
1913	29
1914	25
1915	25
1916	18
1917	20
1918	30
1919	30
1920	29
1921	27
1922	22
1923	19
1924	24
1925	31
1926	18
1927	21
1928	35
1929	22
1930	26
1931	20
1932	28
1933	19
1934	33
1935	26
1936	24
1937	30
1938	25
1939	29
1940	25
1941	32
1942	20
1943	17
1944	18
1945	21
1946	20
1947	20
1948	19
1949	26
1950	25
1951	21
1952	18
1953	24
1954	21
1955	22
1956	23
1957	25
1958	24
1959	18
1960	21
1961	26
1962	30
1963	29
1964	15
1965	26
1966	31
1967	29
1968	24
1969	25
1970	23
1971	16
1972	20
1973	25
1974	20
1975	25
1976	28
1977	38
1978	25
1979	15
1980	25
1981	28
1982	27
1983	24
1984	19
1985	26
1986	25
1987	23
1988	30
1989	27
1990	36
1991	20
1992	29
1993	18
1994	33
1995	27
1996	21
1997	31
1998	31
1999	27
2000	30
2001	28
2002	28
2003	18
2004	28
2005	18
2006	31
2007	32
2008	32
2009	22
2010	28
2011	26
2012	16
2013	21
2014	29
2015	24
2016	22
2017	36
2018	27
2019	32
2020	21
2021	31
2022	19
2023	23
2024	23
2025	20
2026	26
2027	24
2028	26
2029	27
2030	21
2031	26
2032	33
2033	24
2034	29
2035	30
2036	26
2037	21
2038	29
2039	30
2040	24
2041	23
2042	23
2043	28
2044	18
2045	24
2046	23
2047	28
2048	28
2049	28
2050	17
2051	27
2052	21
2053	24
2054	25
2055	35
2056	24
2057	21
2058	22
2059	22
2060	19
2061	26
2062	32
2063	23
2064	23
2065	31
2066	17
2067	31
2068	29
2069	30
2070	21
2071	30
2072	29
2073	25
2074	33
2075	29
2076	32
2077	23
2078	20
2079	40
2080	21
2081	24
2082	18
2083	30
2084	27
2085	32
2086	25
2087	23
2088	20
2089	30
2090	20
2091	28
2092	33
2093	26
2094	23
2095	20
2096	20
2097	28
2098	28
2099	19
2100	23
2101	25
2102	21
2103	40
2104	20
2105	28
2106	31
2107	21
2108	19
2109	23
2110	30
2111	19
2112	26
2113	12
2114	31
2115	23
2116	21
2117	13
2118	16
2119	25
2120	23
2121	13
2122	29
2123	29
2124	28
2125	19
2126	21
2127	28
2128	18
2129	29
2130	36
2131	32
2132	15
2133	28
2134	21
2135	16
2136	14
2137	21
2138	28
2139	32
2140	28
2141	20
2142	27
2143	25
2144	38
2145	32
2146	24
2147	27
2148	29
2149	28
2150	22
2151	22
2152	26
2153	23
2154	32
2155	19
2156	22
2157	24
2158	26
2159	26
2160	27
2161	21
2162	29
2163	26
2164	28
2165	22
2166	25
2167	24
2168	31
2169	34
2170	34
2171	21
2172	20
2173	30
2174	34
2175	19
2176	23
2177	29
2178	27
2179	18
2180	21
2181	26
2182	27
2183	30
2184	26
2185	25
2186	30
2187	30
2188	24
2189	19
2190	21
2191	21
2192	32
2193	19
2194	15
2195	22
2196	23
2197	21
2198	21
2199	35
2200	19
2201	20
2202	27
2203	23
2204	26
2205	27
2206	20
2207	19
2208	27
2209	21
2210	28
2211	23
2212	37
2213	27
2214	15
2215	27
2216	30
2217	31
2218	24
2219	27
2220	21
2221	30
2222	31
2223	24
2224	19
2225	27
2226	29
2227	19
2228	38
2229	31
2230	22
2231	24
2232	23
2233	33
2234	35
2235	27
2236	17
2237	24
2238	27
2239	31
2240	27
2241	30
2242	23
2243	31
2244	21
2245	26
2246	27
2247	22
2248	25
2249	20
2250	16
2251	23
2252	19
2253	35
2254	27
2255	21
2256	29
2257	30
2258	21
2259	32
2260	28
2261	27
2262	24
2263	22
2264	22
2265	28
2266	23
2267	30
2268	23
2269	18
2270	16
2271	26
2272	20
2273	21
2274	15
2275	18
2276	30
2277	26
2278	18
2279	26
2280	31
2281	23
2282	29
2283	27
2284	18
2285	28
2286	22
2287	19
2288	25
2289	30
2290	23
2291	27
2292	28
2293	21
2294	28
2295	30
2296	24
2297	19
2298	30
2299	21
2300	27
2301	29
2302	26
2303	30
2304	25
2305	15
2306	25
2307	20
2308	17
2309	30
2310	25
2311	23
2312	23
2313	27
2314	21
2315	23
2316	21
2317	27
2318	23
2319	24
2320	22
2321	31
2322	24
2323	33
2324	33
2325	33
2326	18
2327	18
2328	30
2329	23
2330	24
2331	24
2332	25
2333	32
2334	25
2335	25
2336	19
2337	21
2338	22
2339	21
2340	27
2341	25
2342	21
2343	26
2344	16
2345	23
2346	26
2347	25
2348	20
2349	26
2350	27
2351	30
2352	40
2353	19
2354	28
2355	29
2356	21
2357	24
2358	19
2359	27
2360	18
2361	24
2362	21
2363	18
2364	34
2365	19
2366	28
2367	22
2368	21
2369	22
2370	20
2371	20
2372	31
2373	31
2374	34
2375	30
2376	20
2377	18
2378	30
2379	21
2380	23
2381	21
2382	23
2383	19
2384	29
2385	28
2386	19
2387	26
2388	29
2389	26
2390	24
2391	36
2392	21
2393	31
2394	25
2395	33
2396	30
2397	20
2398	27
2399	21
2400	27
2401	23
2402	28
2403	25
2404	21
2405	24
2406	35
2407	27
2408	36
2409	25
2410	18
2411	24
2412	24
2413	22
2414	22
2415	17
2416	21
2417	30
2418	14
2419	27
2420	33
2421	29
2422	21
2423	19
2424	24
2425	26
2426	24
2427	23
2428	28
2429	26
2430	24
2431	17
2432	20
2433	25
2434	30
2435	28
2436	17
2437	41
2438	18
2439	26
2440	23
2441	27
2442	27
2443	20
2444	29
2445	24
2446	32
2447	22
2448	23
2449	18
2450	27
2451	26
2452	33
2453	27
2454	23
2455	26
2456	24
2457	31
2458	27
2459	27
2460	24
2461	32
2462	18
2463	29
2464	17
2465	29
2466	19
2467	32
2468	29
2469	22
2470	24
2471	15
2472	31
2473	31
2474	20
2475	26
2476	23
2477	29
2478	25
2479	19
2480	24
2481	17
2482	24
2483	23
2484	17
2485	28
2486	31
2487	28
2488	21
2489	24
2490	26
2491	11
2492	27
2493	26
2494	25
2495	29
2496	28
2497	28
2498	18
2499	23
2500	21
2501	34
2502	24
2503	28
2504	26
2505	30
2506	29
2507	23
2508	37
2509	34
2510	29
2511	26
2512	22
2513	14
2514	24
2515	30
2516	25
2517	27
2518	33
2519	23
2520	25
2521	38
2522	23
2523	16
2524	19
2525	26
2526	30
2527	23
2528	25
2529	23
2530	20
2531	26
2532	17
2533	29
2534	21
2535	27
2536	24
2537	20
2538	30
2539	16
2540	29
2541	30
2542	26
2543	26
2544	33
2545	20
2546	20
2547	23
2548	32
2549	35
2550	19
2551	25
2552	15
2553	18
2554	28
2555	21
2556	22
2557	20
2558	25
2559	33
2560	21
2561	28
2562	19
2563	19
2564	30
2565	22
2566	20
2567	24
2568	24
2569	25
2570	25
2571	32
2572	30
2573	30
2574	25
2575	26
2576	23
2577	25
2578	25
2579	26
2580	17
2581	30
2582	16
2583	20
2584	22
2585	22
2586	26
2587	28
2588	32
2589	25
2590	23
2591	20
2592	26
2593	22
2594	23
2595	16
2596	22
2597	16
2598	27
2599	28
2600	22
2601	27
2602	22
2603	22
2604	16
2605	37
2606	29
2607	27
2608	22
2609	21
2610	20
2611	33
2612	31
2613	26
2614	19
2615	26
2616	30
2617	28
2618	16
2619	28
2620	28
2621	27
2622	19
2623	27
2624	26
2625	26
2626	34
2627	26
2628	22
2629	27
2630	22
2631	21
2632	21
2633	25
2634	23
2635	30
2636	31
2637	28
2638	29
2639	19
2640	22
2641	19
2642	28
2643	18
2644	17
2645	23
2646	24
2647	27
2648	24
2649	31
2650	23
2651	25
2652	20
2653	35
2654	20
2655	21
2656	31
2657	24
2658	30
2659	22
2660	34
2661	25
2662	30
2663	27
2664	19
2665	29
2666	34
2667	25
2668	24
2669	23
2670	31
2671	21
2672	22
2673	29
2674	21
2675	16
2676	19
2677	19
2678	21
2679	23
2680	33
2681	20
2682	22
2683	30
2684	17
2685	35
2686	13
2687	19
2688	22
2689	19
2690	24
2691	27
2692	17
2693	27
2694	26
2695	26
2696	21
2697	40
2698	24
2699	26
2700	31
2701	21
2702	29
2703	24
2704	25
2705	30
2706	27
2707	29
2708	25
2709	28
2710	22
2711	33
2712	32
2713	17
2714	32
2715	27
2716	19
2717	25
2718	23
2719	39
2720	26
2721	25
2722	30
2723	28
2724	34
2725	30
2726	31
2727	18
2728	23
2729	25
2730	22
2731	19
2732	19
2733	26
2734	22
2735	25
2736	24
2737	38
2738	21
2739	32
2740	24
2741	26
2742	25
2743	27
2744	12
2745	23
2746	26
2747	22
2748	27
2749	25
2750	27
2751	29
2752	18
2753	34
2754	25
2755	20
2756	28
2757	24
2758	31
2759	17
2760	33
2761	21
2762	22
2763	21
2764	27
2765	22
2766	20
2767	29
2768	23
2769	25
2770	25
2771	23
2772	21
2773	24
2774	25
2775	22
2776	26
2777	30
2778	24
2779	34
2780	20
2781	34
2782	29
2783	29
2784	23
2785	25
2786	18
2787	27
2788	21
2789	28
2790	12
2791	21
2792	27
2793	23
2794	24
2795	26
2796	18
2797	23
2798	15
2799	14
2800	29
2801	22
2802	22
2803	32
2804	25
2805	22
2806	28
2807	31
2808	33
2809	21
2810	21
2811	22
2812	21
2813	19
2814	26
2815	23
2816	22
2817	25
2818	30
2819	26
2820	27
2821	30
2822	29
2823	20
2824	28
2825	26
2826	21
2827	23
2828	21
2829	19
2830	17
2831	25
2832	12
2833	23
2834	21
2835	17
2836	22
2837	24
2838	27
2839	22
2840	29
2841	17
2842	23
2843	24
2844	28
2845	29
2846	22
2847	23
2848	20
2849	19
2850	25
2851	26
2852	26
2853	27
2854	27
2855	33
2856	32
2857	20
2858	29
2859	29
2860	23
2861	19
2862	26
2863	26
2864	16
2865	22
2866	35
2867	20
2868	26
2869	15
2870	23
2871	25
2872	34
2873	23
2874	20
2875	22
2876	19
2877	23
2878	27
2879	26
2880	26
2881	28
2882	23
2883	25
2884	26
2885	17
2886	27
2887	20
2888	29
2889	22
2890	30
2891	19
2892	19
2893	24
2894	29
2895	25
2896	17
2897	28
2898	28
2899	18
2900	19
2901	26
2902	34
2903	29
2904	12
2905	31
2906	21
2907	27
2908	22
2909	30
2910	24
2911	27
2912	29
2913	19
2914	21
2915	23
2916	30
2917	23
2918	31
2919	17
2920	30
2921	20
2922	25
2923	34
2924	29
2925	16
2926	19
2927	26
2928	27
2929	23
2930	27
2931	19
2932	26
2933	16
2934	23
2935	25
2936	19
2937	19
2938	25
2939	25
2940	26
2941	29
2942	18
2943	21
2944	30
2945	35
2946	19
2947	27
2948	21
2949	27
2950	34
2951	19
2952	28
2953	33
2954	24
2955	23
2956	27
2957	31
2958	25
2959	30
2960	23
2961	13
2962	20
2963	27
2964	17
2965	28
2966	19
2967	31
2968	27
2969	28
2970	21
2971	29
2972	28
2973	28
2974	25
2975	27
2976	35
2977	22
2978	27
2979	22
2980	25
2981	23
2982	25
2983	22
2984	31
2985	20
2986	25
2987	24
2988	21
2989	33
2990	29
2991	24
2992	24
2993	20
2994	19
2995	32
2996	27
2997	20
2998	30
2999	24
